beta0_hat,beta1_hat,ci_beta0_low,ci_beta0_high,ci_beta1_low,ci_beta1_high,pvalue_beta1,scenario,scenario_label,n,model
1.0748233497633448,2.020845735644502,0.2578564747739541,1.8917902247527354,1.8688241933245249,2.1728672779644795,1.085385518030473e-21,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2037598865062487,1.9546602230658932,0.4893986356260387,1.9181211373864586,1.8217315787633344,2.087588867368452,7.04229069318183e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
-0.5786238189046484,2.1637842778012257,-1.3058350342797733,0.14858739647047647,2.0284645066597737,2.2991040489426777,7.173551241970992e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0125550780806727,2.0550738518569496,0.43725685548698145,1.587853300674364,1.9480221147913919,2.1621255889225073,4.7755240241124046e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.35976270485054707,2.081190366662439,-0.4045315009433651,1.1240569106444593,1.9389701769484784,2.2234105563763995,8.032717809813234e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8023598117772877,2.0116232134863727,0.22721632211167542,1.3775033014429,1.9046002691896462,2.118646157783099,8.53312080852559e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.22308130699935302,2.0576227596066605,-0.3045993721342489,0.750761986132955,1.9594317152079694,2.155813804005352,4.267438042304459e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9338084183709344,2.0892757755066818,0.23409350908540072,1.633523327656468,1.9590725286550255,2.219479022358338,6.519030749889708e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2834296365966251,2.0769982342980478,0.6423881443103386,1.9244711288829115,1.9577129617467872,2.1962835068493085,6.97101245387503e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.3414063066880997,1.988638818729228,0.7190422900754986,1.9637703233007007,1.8728290587666443,2.104448578691812,1.020485354229993e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5727558482716114,1.89818795812229,-0.12884235426822221,1.274354050811445,1.767634267263754,2.028741648980826,9.571303886229196e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.15904123429070005,2.021073470377609,-0.6555741767695795,0.9736566453509796,1.8694894894620866,2.172657451293132,1.0010140530791828e-21,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5309860390615864,2.060746317045028,0.052094742448633935,1.0098773356745387,1.9716340216222055,2.1498586124678507,2.8036283303353247e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.189314961959535,1.9749139444928452,0.4249293035902282,1.9537006203288416,1.8326767372448987,2.1171511517407917,3.342356200324216e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6099814722125576,1.9339931416717193,0.09395351433296995,1.1260094300921453,1.8379704405822757,2.030015842761163,1.2731334050719338e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8739702046779154,2.020905327299497,0.08337287824943063,1.6645675311064,1.8737906417508696,2.1680200128481237,4.465425876234368e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0431321233417759,1.9686151271505188,0.053210854865970325,2.0330533918175813,1.7844101579943403,2.1528200963066975,3.742970661930398e-19,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.2842061305195679,2.085852315995718,-0.28738938851094076,0.8558016495500765,1.9794895795783642,2.192215052413072,2.655201331919538e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5283562179675373,2.0744683204024557,0.04911909515548685,1.0075933407795876,1.9852916734939474,2.163644967310964,2.380383308413757e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.9320714713565372,1.9245548989386783,0.9399102700849432,2.9242326726281314,1.7399331221385994,2.109176675738757,7.234576231111896e-19,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2078477293774168,2.0871208007495223,0.5317668335427129,1.8839286252121208,1.9613153811366424,2.2129262203624025,2.6211126128417045e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.4773445230683126,2.040670422269832,-0.12289027376769152,1.0775793199043167,1.9289784769014076,2.1523623676382564,1.8606975698371392e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8920148526512857,2.022434873489783,0.3878953556169078,1.3961343496856635,1.928628103841096,2.1162416431384696,1.946840634150697e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8546628485689187,1.9938052826719614,0.2839636416054736,1.4253620555323638,1.8876093323838943,2.1000012329600284,8.804770856386874e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.062963115989782,1.9355498741702593,0.5166480330349689,1.6092781989445952,1.8338913320114532,2.037208416329065,5.988763851673814e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0452119994008,2.006154806407901,0.4671654078504497,1.6232585909511503,1.8985916516821584,2.1137179611336436,1.0561652289064867e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.072830754425453,2.029451253517405,0.3998971352759253,1.7457643735749806,1.9042314804838856,2.154671026550925,4.9639479791930075e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.407066103933011,2.0075574555523414,0.6884209948987675,2.1257112129672544,1.8738316691090262,2.141283241995657,4.007367480464797e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
